A[32]          B[32]         C
-354288046    1387499990    1
-354288046    -354288046    0
-720665229    -1262721782    0
-720665229    -720665229    0
1925383580    -39699861    0
1925383580    1925383580    0
1509372169    435036000    0
1509372169    1509372169    0
-1249186205    19701101    1
-1249186205    -1249186205    0
-1056226800    964663125    1
-1056226800    -1056226800    0
-57683144    -1073118760    0
-57683144    -57683144    0
124596970    -118676698    0
124596970    124596970    0
-586542156    217773708    1
-586542156    -586542156    0
-1483905014    1063307294    1
-1483905014    -1483905014    0
-711474338    12247804    1
-711474338    -711474338    0
-474530410    -511902548    0
-474530410    -474530410    0
-238457339    -146091204    1
-238457339    -238457339    0
111548058    1691417942    1
111548058    111548058    0
1223807691    -301956703    0
1223807691    1223807691    0
472086262    369498848    0
472086262    472086262    0
-566947474    432750154    1
-566947474    -566947474    0
-1510367848    -1885195817    0
-1510367848    -1510367848    0
-1812129984    1992655617    1
-1812129984    -1812129984    0
-726247051    -1012752333    0
-726247051    -726247051    0
-534196783    -111140    1
-534196783    -534196783    0
-700561472    -1416906045    0
-700561472    -700561472    0
-2117068570    993317455    1
-2117068570    -2117068570    0
-213523322    238073641    1
-213523322    -213523322    0
-2028257635    516077122    1
-2028257635    -2028257635    0
1015246051    288253631    0
1015246051    1015246051    0
-1323759665    -977292209    1
-1323759665    -1323759665    0
1693220535    -383636347    0
1693220535    1693220535    0
-1062023366    108377359    1
-1062023366    -1062023366    0
1017630975    -1724310335    0
1017630975    1017630975    0
168214146    -1904131448    0
168214146    168214146    0
1482036847    2134024871    1
1482036847    1482036847    0
1718175560    -1121649231    0
1718175560    1718175560    0
-2130006626    -1186189413    1
-2130006626    -2130006626    0
-260077100    69497435    1
-260077100    -260077100    0
-414214706    1720230196    1
-414214706    -414214706    0
-304489890    1366177068    1
-304489890    -304489890    0
-1814277584    2000661273    1
-1814277584    -1814277584    0
-1267181241    329447119    1
-1267181241    -1267181241    0
445268716    246090119    0
445268716    445268716    0
-1688572902    878580269    1
-1688572902    -1688572902    0
-1947796164    346632522    1
-1947796164    -1947796164    0
-1763882720    1730202786    1
-1763882720    -1763882720    0
1086932947    -1072334517    0
1086932947    1086932947    0
2119216170    -1229592953    0
2119216170    2119216170    0
1250271767    -1335589830    0
1250271767    1250271767    0
552714687    -1546898476    0
552714687    552714687    0
339828843    1886710426    1
339828843    339828843    0
-1982674419    764250881    1
-1982674419    -1982674419    0
-1961520892    905933030    1
-1961520892    -1961520892    0
1449668124    -572325787    0
1449668124    1449668124    0
-506578215    1585163593    1
-506578215    -506578215    0
1414950087    2085276879    1
1414950087    1414950087    0
-691885095    -1177651056    0
-691885095    -691885095    0
324347390    -1318594602    0
324347390    324347390    0
-267980323    1123886311    1
-267980323    -267980323    0
1906021023    98270552    0
1906021023    1906021023    0
-1659020553    225666963    1
-1659020553    -1659020553    0
-268419895    -1186496089    0
-268419895    -268419895    0
147481410    435867591    1
147481410    147481410    0
-520330609    -1175146237    0
-520330609    -520330609    0
-171079191    -329087012    0
-171079191    -171079191    0
-1012065143    -1016651018    0
-1012065143    -1012065143    0
888417840    -1781488613    0
888417840    888417840    0
-2095227000    789720451    1
-2095227000    -2095227000    0
-1847568666    1063291076    1
-1847568666    -1847568666    0
-709726410    896182148    1
-709726410    -709726410    0
347807480    2084700520    1
347807480    347807480    0
-590731039    5213025    1
-590731039    -590731039    0
2114850320    354702109    0
2114850320    2114850320    0
-1840434980    688228425    1
-1840434980    -1840434980    0
603231898    1273482190    1
603231898    603231898    0
-1990816766    -1596838150    1
-1990816766    -1990816766    0
-812258070    -614177841    1
-812258070    -812258070    0
1967993853    2112987309    1
1967993853    1967993853    0
1669490689    1881257742    1
1669490689    1669490689    0
-2132561464    -695452824    1
-2132561464    -2132561464    0
-316402146    2049647284    1
-316402146    -316402146    0
249821742    970791361    1
249821742    249821742    0
344099644    14555981    0
344099644    344099644    0
-1317886493    116979994    1
-1317886493    -1317886493    0
-284083720    -5815130    1
-284083720    -284083720    0
163565800    -1580791163    0
163565800    163565800    0
-1706971105    1048824707    1
-1706971105    -1706971105    0
1642057194    -1077776529    0
1642057194    1642057194    0
355949015    -1007018647    0
355949015    355949015    0
1074090566    637676990    0
1074090566    1074090566    0
-533451157    -1544861629    0
-533451157    -533451157    0
361686530    1374574661    1
361686530    361686530    0
-1911394720    -689990268    1
-1911394720    -1911394720    0
1533705711    780421396    0
1533705711    1533705711    0
765691175    462651795    0
765691175    765691175    0
373813008    980353548    1
373813008    373813008    0
-1308631290    260217923    1
-1308631290    -1308631290    0
932829358    -2098006781    0
932829358    932829358    0
259642686    411255859    1
259642686    259642686    0
-1321980784    -796881373    1
-1321980784    -1321980784    0
-32536410    1363575440    1
-32536410    -32536410    0
711724477    1038628918    1
711724477    711724477    0
-2070974216    -2110264516    0
-2070974216    -2070974216    0
-592933238    1651676239    1
-592933238    -592933238    0
743711172    160758211    0
743711172    743711172    0
1115861536    1060539270    0
1115861536    1115861536    0
-349457652    -256333985    1
-349457652    -349457652    0
302395965    -279272692    0
302395965    302395965    0
-1377766394    1761521766    1
-1377766394    -1377766394    0
-102286735    1366310839    1
-102286735    -102286735    0
903315709    1661682037    1
903315709    903315709    0
-230565763    1438460776    1
-230565763    -230565763    0
234770332    -1363398375    0
234770332    234770332    0
1631633844    -1107438363    0
1631633844    1631633844    0
-1631609070    -1699976668    0
-1631609070    -1631609070    0
2066934956    221078295    0
2066934956    2066934956    0
-1788876213    568437156    1
-1788876213    -1788876213    0
-1707093014    -1087473975    1
-1707093014    -1707093014    0
319276295    549311219    1
319276295    319276295    0
-1060983797    -744750670    1
-1060983797    -1060983797    0
2020044714    1931097469    0
2020044714    2020044714    0
-231763562    -1187664774    0
-231763562    -231763562    0
-1921453732    1531149728    1
-1921453732    -1921453732    0
-1666597442    -1497077545    1
-1666597442    -1666597442    0
344201339    805379594    1
344201339    344201339    0
1466522417    1010297267    0
1466522417    1466522417    0
-1326847224    667942099    1
-1326847224    -1326847224    0
-2102464074    -1314439591    1
-2102464074    -2102464074    0
-675484081    -1882447812    0
-675484081    -675484081    0
-1351784809    -1226750131    1
-1351784809    -1351784809    0
-1130490398    640738666    1
-1130490398    -1130490398    0
-1894079814    1022024593    1
-1894079814    -1894079814    0
-181380347    -1621663947    0
-181380347    -181380347    0
762360624    1097342397    1
762360624    762360624    0
1782291336    30877696    0
1782291336    1782291336    0
1523463882    -379757370    0
1523463882    1523463882    0
1844806077    111877451    0
1844806077    1844806077    0
-579896815    757805990    1
-579896815    -579896815    0
2079268881    487632004    0
2079268881    2079268881    0
1959244957    1396026820    0
1959244957    1959244957    0
2130045374    1638321666    0
2130045374    2130045374    0
-781033426    414913064    1
-781033426    -781033426    0
1492140633    1773995951    1
1492140633    1492140633    0
-315993898    1537130059    1
-315993898    -315993898    0
-1685646697    750398472    1
-1685646697    -1685646697    0
1591529962    -1372775988    0
1591529962    1591529962    0
1614116809    1057194691    0
1614116809    1614116809    0
639872501    341457408    0
639872501    639872501    0
-1604328383    1920345078    1
-1604328383    -1604328383    0
-223856618    -1424569465    0
-223856618    -223856618    0
1360855878    1465957541    1
1360855878    1360855878    0
-663303659    71319496    1
-663303659    -663303659    0
-1708358915    -327200615    1
-1708358915    -1708358915    0
-1279507019    -1817385597    0
-1279507019    -1279507019    0
1751200109    -1646184434    0
1751200109    1751200109    0
412633294    -1823353224    0
412633294    412633294    0
458627450    -1892396141    0
458627450    458627450    0
473314976    1445296787    1
473314976    473314976    0
1929411922    -1794962701    0
1929411922    1929411922    0
-41279074    16457433    1
-41279074    -41279074    0
-1880057300    875365514    1
-1880057300    -1880057300    0
-1304519948    704020573    1
-1304519948    -1304519948    0
-475682618    -379736343    1
-475682618    -475682618    0
-652185764    -2045344294    0
-652185764    -652185764    0
438536910    1755732367    1
438536910    438536910    0
32881838    -1727852127    0
32881838    32881838    0
420859522    1670116528    1
420859522    420859522    0
-289309755    867959016    1
-289309755    -289309755    0
796331631    422141542    0
796331631    796331631    0
-1464774701    716443985    1
-1464774701    -1464774701    0
1874182315    -1528981333    0
1874182315    1874182315    0
496353711    -1374633606    0
496353711    496353711    0
-7893423    -701391373    0
-7893423    -7893423    0
-550125875    -1643218928    0
-550125875    -550125875    0
1431830445    -1635287724    0
1431830445    1431830445    0
1349080303    1158756628    0
1349080303    1349080303    0
-1631076717    -1503403099    1
-1631076717    -1631076717    0
118466032    1116344015    1
118466032    118466032    0
-1344677786    294384725    1
-1344677786    -1344677786    0
-1463217533    1689786253    1
-1463217533    -1463217533    0
-1619280960    2071894474    1
-1619280960    -1619280960    0
-888854956    1931751306    1
-888854956    -888854956    0
944369386    -540208302    0
944369386    944369386    0
-1328924297    1694386369    1
-1328924297    -1328924297    0
879925462    -34557433    0
879925462    879925462    0
-776546752    538382898    1
-776546752    -776546752    0
1835499333    1012581581    0
1835499333    1835499333    0
-65457628    1087595849    1
-65457628    -65457628    0
627475467    -1689174655    0
627475467    627475467    0
874052069    -413699006    0
874052069    874052069    0
1585426962    381281473    0
1585426962    1585426962    0
2065566587    645785522    0
2065566587    2065566587    0
-350422779    -246928376    1
-350422779    -350422779    0
-314799864    -1360028088    0
-314799864    -314799864    0
1117421577    -310554326    0
1117421577    1117421577    0
-268185866    -588675221    0
-268185866    -268185866    0
110757118    -1141424198    0
110757118    110757118    0
1096126175    -2062564479    0
1096126175    1096126175    0
-2140740611    -240990544    1
-2140740611    -2140740611    0
415302353    112354084    0
415302353    415302353    0
-1216496100    -1940907897    0
-1216496100    -1216496100    0
1339951082    1718077801    1
1339951082    1339951082    0
1314085431    542759423    0
1314085431    1314085431    0
673988668    722862506    1
673988668    673988668    0
-418311709    -1148116335    0
-418311709    -418311709    0
1944666020    -142263507    0
1944666020    1944666020    0
742718319    535941204    0
742718319    742718319    0
220094728    -287391932    0
220094728    220094728    0
262001802    -239169774    0
262001802    262001802    0
117617158    -1926775463    0
117617158    117617158    0
878132294    805407807    0
878132294    878132294    0
-894313926    1055347236    1
-894313926    -894313926    0
-2118059629    283455348    1
-2118059629    -2118059629    0
568121644    1162220431    1
568121644    568121644    0
862355602    908954428    1
862355602    862355602    0
-581025958    -1421097891    0
-581025958    -581025958    0
-1349265252    -79271668    1
-1349265252    -1349265252    0
-1065376096    -1187894381    0
-1065376096    -1065376096    0
-1915652084    -1201524207    1
-1915652084    -1915652084    0
-1707735049    547402723    1
-1707735049    -1707735049    0
1353265079    1256674638    0
1353265079    1353265079    0
-1889956419    -633985158    1
-1889956419    -1889956419    0
545987380    -792561109    0
545987380    545987380    0
-906317720    801798521    1
-906317720    -906317720    0
1302751949    -1681442355    0
1302751949    1302751949    0
-1686461538    1833635314    1
-1686461538    -1686461538    0
-689547681    -27168349    1
-689547681    -689547681    0
174414202    -726684845    0
174414202    174414202    0
-393665487    -1590285885    0
-393665487    -393665487    0
766044537    -459614140    0
766044537    766044537    0
-896958803    -2020465778    0
-896958803    -896958803    0
-1682589738    843327641    1
-1682589738    -1682589738    0
-1506183016    -1230017292    1
-1506183016    -1506183016    0
1282776089    990293568    0
1282776089    1282776089    0
1781710475    -79942706    0
1781710475    1781710475    0
-1304136291    440899465    1
-1304136291    -1304136291    0
-1682759596    1031973637    1
-1682759596    -1682759596    0
473427753    -613147858    0
473427753    473427753    0
-1499722136    -189421863    1
-1499722136    -1499722136    0
-69359994    2055345486    1
-69359994    -69359994    0
-887742236    1526568991    1
-887742236    -887742236    0
846220843    -1460316163    0
846220843    846220843    0
1876764516    -2046816316    0
1876764516    1876764516    0
480460943    457321759    0
480460943    480460943    0
151822504    1867614917    1
151822504    151822504    0
-1511159175    1243362640    1
-1511159175    -1511159175    0
-463716213    -377205422    1
-463716213    -463716213    0
1724691121    414519035    0
1724691121    1724691121    0
-560320500    -782696220    0
-560320500    -560320500    0
-604882966    292559552    1
-604882966    -604882966    0
-380705368    -696617004    0
-380705368    -380705368    0
-81935537    237091048    1
-81935537    -81935537    0
-256826444    1319780690    1
-256826444    -256826444    0
390256055    -1395936803    0
390256055    390256055    0
7459362    802719761    1
7459362    7459362    0
9742436    675643239    1
9742436    9742436    0
1873071354    162423972    0
1873071354    1873071354    0
-1622689139    1759948125    1
-1622689139    -1622689139    0
1970479945    -1114583558    0
1970479945    1970479945    0
-754957003    1455380622    1
-754957003    -754957003    0
32222334    1718494362    1
32222334    32222334    0
1647686828    594547113    0
1647686828    1647686828    0
-47129419    -994281738    0
-47129419    -47129419    0
1468364573    1758484599    1
1468364573    1468364573    0
-1342297897    1849741906    1
-1342297897    -1342297897    0
-1736658607    -1846332039    0
-1736658607    -1736658607    0
-1127646411    2031363653    1
-1127646411    -1127646411    0
702465187    1735622115    1
702465187    702465187    0
-706155159    -73758728    1
-706155159    -706155159    0
1189198792    -1479329345    0
1189198792    1189198792    0
628296759    -611156763    0
628296759    628296759    0
1098619378    617974784    0
1098619378    1098619378    0
330731557    -581937132    0
330731557    330731557    0
-2046746276    712788602    1
-2046746276    -2046746276    0
1169060197    -949839999    0
1169060197    1169060197    0
-1870031368    1653578194    1
-1870031368    -1870031368    0
1485399869    1173319630    0
1485399869    1485399869    0
-1721276077    112084936    1
-1721276077    -1721276077    0
-1163999453    -474155479    1
-1163999453    -1163999453    0
-582778484    396944604    1
-582778484    -582778484    0
-419975889    -420642434    0
-419975889    -419975889    0
278337888    -1702690734    0
278337888    278337888    0
-1458378493    -695137059    1
-1458378493    -1458378493    0
354707269    -1516979402    0
354707269    354707269    0
821469497    -1295382116    0
821469497    821469497    0
2110772291    -214341974    0
2110772291    2110772291    0
-558983288    -1117703406    0
-558983288    -558983288    0
1686048647    381052471    0
1686048647    1686048647    0
1766474171    -812546907    0
1766474171    1766474171    0
-1805058271    1239258933    1
-1805058271    -1805058271    0
-1544867469    312026211    1
-1544867469    -1544867469    0
904313332    -1873864417    0
904313332    904313332    0
-952658954    -347652099    1
-952658954    -952658954    0
903191897    -1735495998    0
903191897    903191897    0
-447669771    -1176605200    0
-447669771    -447669771    0
1026721399    -1752240465    0
1026721399    1026721399    0
955039675    1017024619    1
955039675    955039675    0
-880615949    1942062219    1
-880615949    -880615949    0
-219651283    -1277612728    0
-219651283    -219651283    0
-313042345    14527412    1
-313042345    -313042345    0
787056573    830901131    1
787056573    787056573    0
-1694583194    -1145138464    1
-1694583194    -1694583194    0
-1851825544    811763127    1
-1851825544    -1851825544    0
2101911733    1986943945    0
2101911733    2101911733    0
-859981613    -1183414977    0
-859981613    -859981613    0
1191991303    -1423980829    0
1191991303    1191991303    0
-1966484609    -814741144    1
-1966484609    -1966484609    0
1923657428    -1217065153    0
1923657428    1923657428    0
1236430486    615336098    0
1236430486    1236430486    0
-281261690    891670395    1
-281261690    -281261690    0
-322197790    -302911810    1
-322197790    -322197790    0
1050956353    1200898683    1
1050956353    1050956353    0
-2074184367    125942205    1
-2074184367    -2074184367    0
-1720490990    985504695    1
-1720490990    -1720490990    0
-1550450203    -197473285    1
-1550450203    -1550450203    0
2050665399    1331554216    0
2050665399    2050665399    0
-1515784218    968823261    1
-1515784218    -1515784218    0
246222085    -1693788453    0
246222085    246222085    0
-248977748    782700581    1
-248977748    -248977748    0
-204518271    469826107    1
-204518271    -204518271    0
-92037994    -209783172    0
-92037994    -92037994    0
-1399529517    1988562725    1
-1399529517    -1399529517    0
1032857367    -485827506    0
1032857367    1032857367    0
-1492038363    1811441570    1
-1492038363    -1492038363    0
-1079699927    -588076995    1
-1079699927    -1079699927    0
271905235    1518640336    1
271905235    271905235    0
-537991267    -1699322662    0
-537991267    -537991267    0
-377157344    -1921878639    0
-377157344    -377157344    0
2137122271    674423274    0
2137122271    2137122271    0
-1586627928    1911382174    1
-1586627928    -1586627928    0
-1261111164    -62674136    1
-1261111164    -1261111164    0
2084113053    -491561157    0
2084113053    2084113053    0
-1894829488    644259971    1
-1894829488    -1894829488    0
-38950357    384038592    1
-38950357    -38950357    0
-1402516101    -1623071446    0
-1402516101    -1402516101    0
-9936311    1983961118    1
-9936311    -9936311    0
1618360210    -1589200620    0
1618360210    1618360210    0
-1064981810    -1996521662    0
-1064981810    -1064981810    0
-1129555578    -310627608    1
-1129555578    -1129555578    0
-22555459    352087490    1
-22555459    -22555459    0
-1828865267    -1507285807    1
-1828865267    -1828865267    0
689809450    1369571910    1
689809450    689809450    0
1443791427    1868697401    1
1443791427    1443791427    0
-371020959    -1722380944    0
-371020959    -371020959    0
-1801752974    847934504    1
-1801752974    -1801752974    0
-365209185    -2122698965    0
-365209185    -365209185    0
-1847732456    1947422356    1
-1847732456    -1847732456    0
-1832636952    1019120843    1
-1832636952    -1832636952    0
-1048873760    -1208688889    0
-1048873760    -1048873760    0
-1810321571    -974087615    1
-1810321571    -1810321571    0
213024883    -1204998758    0
213024883    213024883    0
-1983986831    -241249061    1
-1983986831    -1983986831    0
919072984    -1489442291    0
919072984    919072984    0
-626538303    665228936    1
-626538303    -626538303    0
1921095224    914003120    0
1921095224    1921095224    0
1049214889    473784218    0
1049214889    1049214889    0
921041955    1334599581    1
921041955    921041955    0
-1193511638    -1121021880    1
-1193511638    -1193511638    0
1285430107    1023609524    0
1285430107    1285430107    0
1329676920    -548787879    0
1329676920    1329676920    0
-640244915    -584178402    1
-640244915    -640244915    0
-641193310    1718080916    1
-641193310    -641193310    0
2076165939    -381762083    0
2076165939    2076165939    0
1147892703    -976156088    0
1147892703    1147892703    0
-500243957    -1690329447    0
-500243957    -500243957    0
-343617222    1132728705    1
-343617222    -343617222    0
1875570324    836995417    0
1875570324    1875570324    0
-164865919    102099822    1
-164865919    -164865919    0
245844902    18349625    0
245844902    245844902    0
1090589155    -2120089195    0
1090589155    1090589155    0
1721262208    333823618    0
1721262208    1721262208    0
1941027977    -1777090195    0
1941027977    1941027977    0
-1726525640    664367377    1
-1726525640    -1726525640    0
669905221    1253911762    1
669905221    669905221    0
-758453445    910289762    1
-758453445    -758453445    0
-870528449    -553517435    1
-870528449    -870528449    0
287371718    1771712228    1
287371718    287371718    0
1809341061    1817051146    1
1809341061    1809341061    0
-773909286    -363257096    1
-773909286    -773909286    0
-1027052357    -765953884    1
-1027052357    -1027052357    0
538121580    -363564504    0
538121580    538121580    0
-1634649653    2057128023    1
-1634649653    -1634649653    0
1459482301    190000106    0
1459482301    1459482301    0
362113961    1553484381    1
362113961    362113961    0
2080068268    -1377651153    0
2080068268    2080068268    0
1097706156    1373878259    1
1097706156    1097706156    0
-163318202    527925077    1
-163318202    -163318202    0
1248777801    517704962    0
1248777801    1248777801    0
-1299365410    1767942426    1
-1299365410    -1299365410    0
-297547795    -2016900495    0
-297547795    -297547795    0
599539952    1222650755    1
599539952    599539952    0
-1274743147    -879979107    1
-1274743147    -1274743147    0
2083622188    -239293785    0
2083622188    2083622188    0
-2074731885    -115225110    1
-2074731885    -2074731885    0
1999289496    444166274    0
1999289496    1999289496    0
-665928396    -292897307    1
-665928396    -665928396    0
762799302    -2090604030    0
762799302    762799302    0
1014007614    1672675980    1
1014007614    1014007614    0
110955227    1932258198    1
110955227    110955227    0
-1386862074    -1319267751    1
-1386862074    -1386862074    0
-1419266870    1958185953    1
-1419266870    -1419266870    0
-17310163    -921620382    0
-17310163    -17310163    0
-1390165593    -568765723    1
-1390165593    -1390165593    0
20989661    1640598983    1
20989661    20989661    0
-1918010558    -2050452883    0
-1918010558    -1918010558    0
-954610543    855804629    1
-954610543    -954610543    0
-1624749526    -628451174    1
-1624749526    -1624749526    0
1286833565    -1222477439    0
1286833565    1286833565    0
1716237818    476938215    0
1716237818    1716237818    0
2063328782    -1229246707    0
2063328782    2063328782    0
-1357254902    -703674944    1
-1357254902    -1357254902    0
-1547005954    1208333193    1
-1547005954    -1547005954    0
1231385301    -615561495    0
1231385301    1231385301    0
-1730814449    969034354    1
-1730814449    -1730814449    0
1074281291    -1359131826    0
1074281291    1074281291    0
-1793873011    -119801172    1
-1793873011    -1793873011    0
1838792428    -563773534    0
1838792428    1838792428    0
1856059112    72363270    0
1856059112    1856059112    0
-742641548    1243241948    1
-742641548    -742641548    0
43139724    -1738577142    0
43139724    43139724    0
632380887    1964915931    1
632380887    632380887    0
342949629    -1305222169    0
342949629    342949629    0
1154946560    2095731674    1
1154946560    1154946560    0
1836648583    -420222686    0
1836648583    1836648583    0
-1007540965    1669839174    1
-1007540965    -1007540965    0
8792303    1402630859    1
8792303    8792303    0
101133673    788590994    1
101133673    101133673    0
-941590160    380771058    1
-941590160    -941590160    0
1475284474    -1052705106    0
1475284474    1475284474    0
815661027    -925331926    0
815661027    815661027    0
-1616443663    401801116    1
-1616443663    -1616443663    0
-2011148901    -68406934    1
-2011148901    -2011148901    0
1209437154    -1356734191    0
1209437154    1209437154    0
-1042225448    -1571490547    0
-1042225448    -1042225448    0
-1015366157    972790198    1
-1015366157    -1015366157    0
684529562    -2037591304    0
684529562    684529562    0
-184958358    -1402765002    0
-184958358    -184958358    0
-510450976    -1900316601    0
-510450976    -510450976    0
1381083303    -1514429698    0
1381083303    1381083303    0
-656989044    -356263752    1
-656989044    -656989044    0
-1010387223    523891722    1
-1010387223    -1010387223    0
353819592    1428530805    1
353819592    353819592    0
982486444    1539122137    1
982486444    982486444    0
-1003455410    -183538639    1
-1003455410    -1003455410    0
-1714995827    703150334    1
-1714995827    -1714995827    0
-2034314065    -1234530659    1
-2034314065    -2034314065    0
-1650993475    1931004343    1
-1650993475    -1650993475    0
-903247735    -1344393334    0
-903247735    -903247735    0
409028424    -812909648    0
409028424    409028424    0
185421031    -246605106    0
185421031    185421031    0
2003564588    230892048    0
2003564588    2003564588    0
-1071390893    -845535060    1
-1071390893    -1071390893    0
274199077    1510796335    1
274199077    274199077    0
-1708698062    1146504912    1
-1708698062    -1708698062    0
-1231475059    1258305925    1
-1231475059    -1231475059    0
1825664037    -1528307148    0
1825664037    1825664037    0
1671548627    -274424373    0
1671548627    1671548627    0
-320257854    317441485    1
-320257854    -320257854    0
1575361615    -673597456    0
1575361615    1575361615    0
2053328875    -1496466915    0
2053328875    2053328875    0
-207000920    229446766    1
-207000920    -207000920    0
294925511    578585583    1
294925511    294925511    0
-1369218315    1658712253    1
-1369218315    -1369218315    0
2135588334    1056074988    0
2135588334    2135588334    0
186244622    1203053457    1
186244622    186244622    0
90165684    1901584634    1
90165684    90165684    0
1444662734    409857882    0
1444662734    1444662734    0
-1426386972    130997867    1
-1426386972    -1426386972    0
-322307688    -2095739809    0
-322307688    -322307688    0
-46369486    842380426    1
-46369486    -46369486    0
-1922391458    -1510119013    1
-1922391458    -1922391458    0
-290797505    -1112499815    0
-290797505    -290797505    0
1843042299    1894265793    1
1843042299    1843042299    0
1709652024    610087458    0
1709652024    1709652024    0
-1887448774    1051528979    1
-1887448774    -1887448774    0
-177761983    -929709089    0
-177761983    -177761983    0
548681776    406312848    0
548681776    548681776    0
1682993314    -1058989041    0
1682993314    1682993314    0
-1019643208    -748500805    1
-1019643208    -1019643208    0
1715078547    -1287449898    0
1715078547    1715078547    0
1399674625    -157873925    0
1399674625    1399674625    0
940736326    -1675802691    0
940736326    940736326    0
509215817    321418099    0
509215817    509215817    0
1273517800    2858856    0
1273517800    1273517800    0
-1430667667    2020016213    1
-1430667667    -1430667667    0
-1231070925    -458344571    1
-1231070925    -1231070925    0
-1013399046    -314910901    1
-1013399046    -1013399046    0
-57245329    232237686    1
-57245329    -57245329    0
-1508561117    -2035945523    0
-1508561117    -1508561117    0
-1001145999    204036787    1
-1001145999    -1001145999    0
-1445975320    795640104    1
-1445975320    -1445975320    0
1436569751    -858807224    0
1436569751    1436569751    0
-1095885276    -1488488624    0
-1095885276    -1095885276    0
-621019554    1584904912    1
-621019554    -621019554    0
689701578    1163416860    1
689701578    689701578    0
-1510819290    -2090583504    0
-1510819290    -1510819290    0
878582571    2095748900    1
878582571    878582571    0
-207981328    749604758    1
-207981328    -207981328    0
-1043360260    -1922903855    0
-1043360260    -1043360260    0
-1976561988    685948415    1
-1976561988    -1976561988    0
-960308187    -1714319509    0
-960308187    -960308187    0
1350114876    471768396    0
1350114876    1350114876    0
-1633125012    -352826484    1
-1633125012    -1633125012    0
1974683260    -1929994887    0
1974683260    1974683260    0
496658722    -1118990259    0
496658722    496658722    0
-288295629    -1031549291    0
-288295629    -288295629    0
-1682117318    615221047    1
-1682117318    -1682117318    0
1013157070    882959657    0
1013157070    1013157070    0
446833943    1603266947    1
446833943    446833943    0
-402095531    679085728    1
-402095531    -402095531    0
1393617068    -1890535147    0
1393617068    1393617068    0
1207588225    373879887    0
1207588225    1207588225    0
-1561525763    -443994427    1
-1561525763    -1561525763    0
107697917    -1951505242    0
107697917    107697917    0
1163979959    -200139016    0
1163979959    1163979959    0
1797523273    -679321822    0
1797523273    1797523273    0
495075177    1880424619    1
495075177    495075177    0
-1098160426    1041840977    1
-1098160426    -1098160426    0
-706250607    1025944834    1
-706250607    -706250607    0
-295561815    882460999    1
-295561815    -295561815    0
-169350064    -1532886651    0
-169350064    -169350064    0
-508585641    -884846949    0
-508585641    -508585641    0
-94504411    477125068    1
-94504411    -94504411    0
1024791229    2059370217    1
1024791229    1024791229    0
-1158210244    -1972439170    0
-1158210244    -1158210244    0
121562464    408852311    1
121562464    121562464    0
-1970085180    1586983880    1
-1970085180    -1970085180    0
-1725981613    -489363277    1
-1725981613    -1725981613    0
-619799164    -1457119883    0
-619799164    -619799164    0
218944587    2068917009    1
218944587    218944587    0
-587255548    -1596632965    0
-587255548    -587255548    0
367793484    -1953947517    0
367793484    367793484    0
-128143238    1609463637    1
-128143238    -128143238    0
-901962091    -1995424978    0
-901962091    -901962091    0
476708611    -318445038    0
476708611    476708611    0
1828559670    -2145475054    0
1828559670    1828559670    0
-1402968669    1694655228    1
-1402968669    -1402968669    0
594467198    924816153    1
594467198    594467198    0
355646842    -1822389988    0
355646842    355646842    0
-2080984415    690254553    1
-2080984415    -2080984415    0
972602723    206305799    0
972602723    972602723    0
56982161    -1322471553    0
56982161    56982161    0
858376616    567790894    0
858376616    858376616    0
140895981    -1582803397    0
140895981    140895981    0
-2057220888    -801738149    1
-2057220888    -2057220888    0
-693858972    -1690056322    0
-693858972    -693858972    0
-1504711399    -182831693    1
-1504711399    -1504711399    0
861547132    987891724    1
861547132    861547132    0
1753954484    590623243    0
1753954484    1753954484    0
1503373567    -1445128090    0
1503373567    1503373567    0
1954975394    1854961783    0
1954975394    1954975394    0
1009540617    -1006756961    0
1009540617    1009540617    0
-1325904078    -1835225159    0
-1325904078    -1325904078    0
1128988505    1962250418    1
1128988505    1128988505    0
1061141685    1685228043    1
1061141685    1061141685    0
485505359    1631150367    1
485505359    485505359    0
1244105687    -169211874    0
1244105687    1244105687    0
644157025    1280348734    1
644157025    644157025    0
224340110    -2084491280    0
224340110    224340110    0
1803350510    -1045654854    0
1803350510    1803350510    0
1694337647    -1835970792    0
1694337647    1694337647    0
1236861005    1010695193    0
1236861005    1236861005    0
1895322642    2068850307    1
1895322642    1895322642    0
1927562522    1518726133    0
1927562522    1927562522    0
-34810420    -1016301847    0
-34810420    -34810420    0
487368028    1348293391    1
487368028    487368028    0
-2101169932    -655950751    1
-2101169932    -2101169932    0
-399411925    -491845423    0
-399411925    -399411925    0
806989071    2043958133    1
806989071    806989071    0
-1487299095    -1974638983    0
-1487299095    -1487299095    0
1357532952    -634923861    0
1357532952    1357532952    0
-1617631043    1308669234    1
-1617631043    -1617631043    0
1992589366    -1788719680    0
1992589366    1992589366    0
-1354696268    425897545    1
-1354696268    -1354696268    0
207968394    430488705    1
207968394    207968394    0
124684748    -1853822871    0
124684748    124684748    0
-414816745    685953720    1
-414816745    -414816745    0
-271564151    1674612288    1
-271564151    -271564151    0
562917796    760576493    1
562917796    562917796    0
1740861353    720236519    0
1740861353    1740861353    0
837173599    -697421749    0
837173599    837173599    0
706892977    606227548    0
706892977    706892977    0
