A[32]          B[32]         C
-1837989685    -1837989685    1
571039107    1254301298    0
571039107    571039107    1
-1258112006    1347311542    0
-1258112006    -1258112006    1
-462887401    368549207    0
-462887401    -462887401    1
469504761    -812025471    0
469504761    469504761    1
1313623855    1470229503    0
1313623855    1313623855    1
-190509876    1582677885    0
-190509876    -190509876    1
793316829    576853941    0
793316829    793316829    1
1082155858    608042131    0
1082155858    1082155858    1
-1550799370    164554569    0
-1550799370    -1550799370    1
-787960802    1302265993    0
-787960802    -787960802    1
1219321718    -2040299124    0
1219321718    1219321718    1
307782962    -85267064    0
307782962    307782962    1
1931420880    633213816    0
1931420880    1931420880    1
1176438702    2125289578    0
1176438702    1176438702    1
-1235512895    -1618918438    0
-1235512895    -1235512895    1
-43366946    890351275    0
-43366946    -43366946    1
-545181901    -137410763    0
-545181901    -545181901    1
-165526299    -302433495    0
-165526299    -165526299    1
1513046541    -1936755534    0
1513046541    1513046541    1
-708170608    -299920641    0
-708170608    -708170608    1
1885157510    -362907679    0
1885157510    1885157510    1
1796681723    -1520721016    0
1796681723    1796681723    1
980843293    -675590752    0
980843293    980843293    1
415964562    -2002410618    0
415964562    415964562    1
500508219    1791770023    0
500508219    500508219    1
213017937    -1337571527    0
213017937    213017937    1
-1157000571    -2009996800    0
-1157000571    -1157000571    1
-42913598    1213748134    0
-42913598    -42913598    1
-1310052753    -1824398130    0
-1310052753    -1310052753    1
2126715721    -1417492289    0
2126715721    2126715721    1
-1921018422    820089325    0
-1921018422    -1921018422    1
-1146193747    -1221043973    0
-1146193747    -1146193747    1
1006051411    351491229    0
1006051411    1006051411    1
1873698477    317653444    0
1873698477    1873698477    1
-547517482    -787001339    0
-547517482    -547517482    1
1953728457    1540432911    0
1953728457    1953728457    1
923885390    1486778559    0
923885390    923885390    1
-245015679    -25327241    0
-245015679    -245015679    1
-425242094    113726327    0
-425242094    -425242094    1
905372813    -441742600    0
905372813    905372813    1
-1306929860    895294440    0
-1306929860    -1306929860    1
1988422434    2069395496    0
1988422434    1988422434    1
-1094693061    -1411334334    0
-1094693061    -1094693061    1
2077490189    -123919157    0
2077490189    2077490189    1
-867350569    40164191    0
-867350569    -867350569    1
-230054511    -542388820    0
-230054511    -230054511    1
-305627588    1614468043    0
-305627588    -305627588    1
-1266242736    1496552637    0
-1266242736    -1266242736    1
1039879580    1508098267    0
1039879580    1039879580    1
1464460557    -1111153230    0
1464460557    1464460557    1
-644268751    -513315574    0
-644268751    -644268751    1
-317870643    1375982099    0
-317870643    -317870643    1
1765439232    -2083792444    0
1765439232    1765439232    1
-1615697404    -2081630111    0
-1615697404    -1615697404    1
1617687343    1062338139    0
1617687343    1617687343    1
1111184683    1664461408    0
1111184683    1111184683    1
70942840    -1979134494    0
70942840    70942840    1
-23237650    1544314743    0
-23237650    -23237650    1
-1772153888    -1784910167    0
-1772153888    -1772153888    1
75819091    1222908515    0
75819091    75819091    1
-681191337    -949178227    0
-681191337    -681191337    1
1766459933    1568190569    0
1766459933    1766459933    1
837092345    -1064697496    0
837092345    837092345    1
669660977    1541864515    0
669660977    669660977    1
-623438795    -1285680310    0
-623438795    -623438795    1
326459724    -1041315488    0
326459724    326459724    1
1685778002    -1165689586    0
1685778002    1685778002    1
303156285    188048530    0
303156285    303156285    1
1003964052    -1732792139    0
1003964052    1003964052    1
-1389335299    11368196    0
-1389335299    -1389335299    1
-807574641    -605213864    0
-807574641    -807574641    1
1283988047    1577570381    0
1283988047    1283988047    1
769159911    -629595981    0
769159911    769159911    1
1094730956    -96231984    0
1094730956    1094730956    1
2104557555    62929479    0
2104557555    2104557555    1
-982116567    303354149    0
-982116567    -982116567    1
1796165079    394448551    0
1796165079    1796165079    1
-495211740    1188161424    0
-495211740    -495211740    1
-984740996    -1222186965    0
-984740996    -984740996    1
-375552166    -687089202    0
-375552166    -375552166    1
-833490764    -1275309038    0
-833490764    -833490764    1
-1182976229    1813065420    0
-1182976229    -1182976229    1
1740886320    2007024750    0
1740886320    1740886320    1
-532876373    -121773387    0
-532876373    -532876373    1
1356798917    171543638    0
1356798917    1356798917    1
-1628648628    1504402742    0
-1628648628    -1628648628    1
-87452412    -882410898    0
-87452412    -87452412    1
834810747    155286632    0
834810747    834810747    1
179473965    1483063207    0
179473965    179473965    1
-2039496913    1375660029    0
-2039496913    -2039496913    1
-407248009    173752456    0
-407248009    -407248009    1
1412558818    1991773124    0
1412558818    1412558818    1
1508970840    1660423486    0
1508970840    1508970840    1
-1396606185    980952041    0
-1396606185    -1396606185    1
-1583794926    725325173    0
-1583794926    -1583794926    1
188892298    546369283    0
188892298    188892298    1
-2113067668    2095393999    0
-2113067668    -2113067668    1
768086057    1391516376    0
768086057    768086057    1
-730915399    -1846403663    0
-730915399    -730915399    1
36579660    -1427631275    0
36579660    36579660    1
-191308967    1868775421    0
-191308967    -191308967    1
-1899350194    -2125153173    0
-1899350194    -1899350194    1
-1559329351    -409651312    0
-1559329351    -1559329351    1
-633316090    1302932592    0
-633316090    -633316090    1
1647256317    792520884    0
1647256317    1647256317    1
-84145190    950034544    0
-84145190    -84145190    1
445973771    -652584757    0
445973771    445973771    1
1608535394    -688968020    0
1608535394    1608535394    1
898364295    -1212369826    0
898364295    898364295    1
274925353    -433413789    0
274925353    274925353    1
1393026417    1096410356    0
1393026417    1393026417    1
1977133765    -1234407784    0
1977133765    1977133765    1
-628319389    1131446010    0
-628319389    -628319389    1
847511142    -1678979459    0
847511142    847511142    1
984434386    -1143868664    0
984434386    984434386    1
-478734831    -1450253743    0
-478734831    -478734831    1
1136427438    541618228    0
1136427438    1136427438    1
-584964830    -883463649    0
-584964830    -584964830    1
-172062684    -407397779    0
-172062684    -172062684    1
-1241533279    -107498685    0
-1241533279    -1241533279    1
-637650500    -1410039148    0
-637650500    -637650500    1
226786431    178718849    0
226786431    226786431    1
-435677251    -1234694929    0
-435677251    -435677251    1
-126940626    -1903348359    0
-126940626    -126940626    1
-1609310940    -170130771    0
-1609310940    -1609310940    1
402905523    -1149906447    0
402905523    402905523    1
-1249370771    -348502325    0
-1249370771    -1249370771    1
1494396093    32549088    0
1494396093    1494396093    1
132899882    -1005230219    0
132899882    132899882    1
-780058387    890618862    0
-780058387    -780058387    1
1534837968    -431305065    0
1534837968    1534837968    1
372871336    2128702610    0
372871336    372871336    1
-582908269    -497069118    0
-582908269    -582908269    1
-761709790    414831751    0
-761709790    -761709790    1
557581661    -784232956    0
557581661    557581661    1
2113710869    1669731651    0
2113710869    2113710869    1
-684249410    1782514783    0
-684249410    -684249410    1
1981333439    -1752804574    0
1981333439    1981333439    1
1788258775    70355040    0
1788258775    1788258775    1
-1140779888    1518690507    0
-1140779888    -1140779888    1
1531018183    1999673693    0
1531018183    1531018183    1
1651867762    1636864434    0
1651867762    1651867762    1
1216092504    173951117    0
1216092504    1216092504    1
-1092739450    2066278540    0
-1092739450    -1092739450    1
653150519    745399740    0
653150519    653150519    1
-908683169    1208600248    0
-908683169    -908683169    1
-1835107886    -487995244    0
-1835107886    -1835107886    1
-528588495    272106069    0
-528588495    -528588495    1
-592741791    1693689028    0
-592741791    -592741791    1
-1455469314    1152785553    0
-1455469314    -1455469314    1
1022064678    1287549919    0
1022064678    1022064678    1
1505249397    1953280744    0
1505249397    1505249397    1
1293660932    -59517745    0
1293660932    1293660932    1
-504992539    -1014958374    0
-504992539    -504992539    1
-368702385    189930040    0
-368702385    -368702385    1
1278227685    -719361259    0
1278227685    1278227685    1
-1701529383    -425039122    0
-1701529383    -1701529383    1
-166299888    1286278541    0
-166299888    -166299888    1
-408717987    1034143062    0
-408717987    -408717987    1
-836422646    138641899    0
-836422646    -836422646    1
-442776194    922679820    0
-442776194    -442776194    1
1526719822    -552495074    0
1526719822    1526719822    1
437790986    -1669071752    0
437790986    437790986    1
107221877    -1066052389    0
107221877    107221877    1
1923509758    1052807091    0
1923509758    1923509758    1
-1872204333    1087177176    0
-1872204333    -1872204333    1
-648612199    -2124723563    0
-648612199    -648612199    1
807804370    -1118551135    0
807804370    807804370    1
543250266    -2097887623    0
543250266    543250266    1
-560613341    1849011774    0
-560613341    -560613341    1
-192353057    667638418    0
-192353057    -192353057    1
1005680444    214590308    0
1005680444    1005680444    1
-2092653399    -1421418185    0
-2092653399    -2092653399    1
-1523017025    -1592230824    0
-1523017025    -1523017025    1
-941147828    -1896865585    0
-941147828    -941147828    1
-1320934288    1951362710    0
-1320934288    -1320934288    1
572930157    -558594335    0
572930157    572930157    1
-1356702824    1533360547    0
-1356702824    -1356702824    1
79470551    -1654068400    0
79470551    79470551    1
161587942    -226286018    0
161587942    161587942    1
-2000333311    323305255    0
-2000333311    -2000333311    1
-934653263    -962509610    0
-934653263    -934653263    1
1857351827    -1567714604    0
1857351827    1857351827    1
1395738638    -476366077    0
1395738638    1395738638    1
1433769232    -299683641    0
1433769232    1433769232    1
-1379163074    -500788438    0
-1379163074    -1379163074    1
1472993726    -101843115    0
1472993726    1472993726    1
370719169    1894825561    0
370719169    370719169    1
579096017    82258827    0
579096017    579096017    1
-2034255357    1057417682    0
-2034255357    -2034255357    1
2001527290    1043135187    0
2001527290    2001527290    1
-316797599    -1985303115    0
-316797599    -316797599    1
24449969    -1088530563    0
24449969    24449969    1
1247128372    1425696732    0
1247128372    1247128372    1
1071892807    -1273098527    0
1071892807    1071892807    1
1725477591    659802000    0
1725477591    1725477591    1
-1564852007    1828040051    0
-1564852007    -1564852007    1
697167189    355424906    0
697167189    697167189    1
-19936141    -248848406    0
-19936141    -19936141    1
356980508    861139167    0
356980508    356980508    1
1569865054    -1155041773    0
1569865054    1569865054    1
572281676    -48920956    0
572281676    572281676    1
-1007029933    -1643062079    0
-1007029933    -1007029933    1
1310559892    -1167463126    0
1310559892    1310559892    1
14505627    -766746326    0
14505627    14505627    1
-375853072    699683116    0
-375853072    -375853072    1
195354810    -1440128870    0
195354810    195354810    1
-1957237451    2124384938    0
-1957237451    -1957237451    1
-1748989430    -1532728829    0
-1748989430    -1748989430    1
-887995542    -1054576594    0
-887995542    -887995542    1
238096365    -684359196    0
238096365    238096365    1
-793844990    1958510629    0
-793844990    -793844990    1
352162981    -171924266    0
352162981    352162981    1
-2146870045    1915640956    0
-2146870045    -2146870045    1
41166380    913172852    0
41166380    41166380    1
-1273643970    1355906218    0
-1273643970    -1273643970    1
-432345277    -1492282793    0
-432345277    -432345277    1
907353717    1851297066    0
907353717    907353717    1
-1016654830    1107901848    0
-1016654830    -1016654830    1
-896806676    -2137282542    0
-896806676    -896806676    1
220102840    -1525411431    0
220102840    220102840    1
1276696815    1581147582    0
1276696815    1276696815    1
883295313    463908596    0
883295313    883295313    1
1101940372    176663474    0
1101940372    1101940372    1
-964652670    1561120619    0
-964652670    -964652670    1
-367221071    1068829255    0
-367221071    -367221071    1
-1868805739    -1625433002    0
-1868805739    -1868805739    1
665523549    1169381676    0
665523549    665523549    1
1788388224    890832560    0
1788388224    1788388224    1
125069738    1026971481    0
125069738    125069738    1
1927403475    1576143751    0
1927403475    1927403475    1
-1050266539    89195648    0
-1050266539    -1050266539    1
-1631756042    -913449553    0
-1631756042    -1631756042    1
-1046624840    628168347    0
-1046624840    -1046624840    1
1819957155    -541225294    0
1819957155    1819957155    1
518268811    1553001048    0
518268811    518268811    1
870769294    -95662916    0
870769294    870769294    1
-781827885    948266954    0
-781827885    -781827885    1
1866927986    1262250958    0
1866927986    1866927986    1
791528578    -1508530436    0
791528578    791528578    1
-68317858    -1525186040    0
-68317858    -68317858    1
-1780828138    576563534    0
-1780828138    -1780828138    1
1028173619    1244695448    0
1028173619    1028173619    1
871547319    549000774    0
871547319    871547319    1
679116712    1123634706    0
679116712    679116712    1
-811628340    1437405847    0
-811628340    -811628340    1
1471151233    494880093    0
1471151233    1471151233    1
2144790351    -1807165169    0
2144790351    2144790351    1
1559142930    -1440607108    0
1559142930    1559142930    1
1663678715    -906285160    0
1663678715    1663678715    1
-86143049    2095122040    0
-86143049    -86143049    1
-1215288555    1649324842    0
-1215288555    -1215288555    1
1344411673    2002524759    0
1344411673    1344411673    1
-1224622728    1994265600    0
-1224622728    -1224622728    1
-1186904370    1175869679    0
-1186904370    -1186904370    1
1437130481    -1585853263    0
1437130481    1437130481    1
546695757    672824140    0
546695757    546695757    1
808688883    1204860220    0
808688883    808688883    1
1392875305    168723163    0
1392875305    1392875305    1
-2103681477    -1685170114    0
-2103681477    -2103681477    1
1601970925    -846075825    0
1601970925    1601970925    1
-2414286    1041997395    0
-2414286    -2414286    1
-1462556224    377762200    0
-1462556224    -1462556224    1
923990191    -776186700    0
923990191    923990191    1
-1348319757    1044612819    0
-1348319757    -1348319757    1
767432016    455344607    0
767432016    767432016    1
1566530670    2055527930    0
1566530670    1566530670    1
-526504789    1770179463    0
-526504789    -526504789    1
-1072085435    1575184744    0
-1072085435    -1072085435    1
624592082    -687677239    0
624592082    624592082    1
1125213587    2119752024    0
1125213587    1125213587    1
2074687679    1826212678    0
2074687679    2074687679    1
2008208295    85839065    0
2008208295    2008208295    1
888873370    -1596887053    0
888873370    888873370    1
1393489002    1752625688    0
1393489002    1393489002    1
1638024853    1259144975    0
1638024853    1638024853    1
726879297    -1552153841    0
726879297    726879297    1
417201154    -731835712    0
417201154    417201154    1
-430608400    581656563    0
-430608400    -430608400    1
-423597050    2039180651    0
-423597050    -423597050    1
2144185492    -793340268    0
2144185492    2144185492    1
1586959411    -957217415    0
1586959411    1586959411    1
731263460    125026339    0
731263460    731263460    1
-1334042716    -794435540    0
-1334042716    -1334042716    1
-1976857266    -1655940697    0
-1976857266    -1976857266    1
-842438909    1035175844    0
-842438909    -842438909    1
-932337355    497649538    0
-932337355    -932337355    1
-82316337    -1489496440    0
-82316337    -82316337    1
56760995    1908574686    0
56760995    56760995    1
-16510815    1569073032    0
-16510815    -16510815    1
719813861    -682912498    0
719813861    719813861    1
906454949    -338359715    0
906454949    906454949    1
180215927    23004433    0
180215927    180215927    1
-399075553    2114536494    0
-399075553    -399075553    1
-999935157    1862390895    0
-999935157    -999935157    1
-1690102417    -664027013    0
-1690102417    -1690102417    1
-709236417    1503200742    0
-709236417    -709236417    1
-271213093    -815292336    0
-271213093    -271213093    1
383346597    1876058122    0
383346597    383346597    1
173687341    -411318384    0
173687341    173687341    1
-366465212    669103443    0
-366465212    -366465212    1
-893614846    -961604210    0
-893614846    -893614846    1
-1938803069    1533465638    0
-1938803069    -1938803069    1
-125497243    -1733700812    0
-125497243    -125497243    1
-111513423    991782134    0
-111513423    -111513423    1
1965470054    400415292    0
1965470054    1965470054    1
536108812    -79742175    0
536108812    536108812    1
1373716861    -1343601484    0
1373716861    1373716861    1
1892865219    -1274628489    0
1892865219    1892865219    1
-1424592919    -1704712997    0
-1424592919    -1424592919    1
-620435543    -2000637061    0
-620435543    -620435543    1
2065690264    -1671864877    0
2065690264    2065690264    1
392834148    551220981    0
392834148    392834148    1
1841394442    1465781921    0
1841394442    1841394442    1
-803480824    1614699454    0
-803480824    -803480824    1
-1189654998    -1848336356    0
-1189654998    -1189654998    1
-724881514    979768798    0
-724881514    -724881514    1
-1519123357    2088195672    0
-1519123357    -1519123357    1
-123506664    2031722002    0
-123506664    -123506664    1
1336098797    -775313482    0
1336098797    1336098797    1
1852503202    -201127270    0
1852503202    1852503202    1
-39933129    -1094791819    0
-39933129    -39933129    1
-1665196305    1501542033    0
-1665196305    -1665196305    1
1207086463    -1412565278    0
1207086463    1207086463    1
-1306010751    -1645022883    0
-1306010751    -1306010751    1
113264228    -44409456    0
113264228    113264228    1
-429233940    -1512073661    0
-429233940    -429233940    1
353959081    -918109675    0
353959081    353959081    1
-2072476639    -1504862140    0
-2072476639    -2072476639    1
180333966    -1015892588    0
180333966    180333966    1
938343650    1129991538    0
938343650    938343650    1
-1300774244    -1720968587    0
-1300774244    -1300774244    1
1545778201    1112471451    0
1545778201    1545778201    1
454130873    349915249    0
454130873    454130873    1
-670691934    -261247631    0
-670691934    -670691934    1
-2052169265    -650713204    0
-2052169265    -2052169265    1
-1447771492    -1337873799    0
-1447771492    -1447771492    1
1693169326    651313723    0
1693169326    1693169326    1
-1463611197    123573792    0
-1463611197    -1463611197    1
-2146899328    1101051769    0
-2146899328    -2146899328    1
-1549702312    -671860950    0
-1549702312    -1549702312    1
812120907    1605962598    0
812120907    812120907    1
1825695053    -1111686319    0
1825695053    1825695053    1
2093647423    1328126268    0
2093647423    2093647423    1
-440209492    12552496    0
-440209492    -440209492    1
-908050737    -1759142832    0
-908050737    -908050737    1
-83535664    239049155    0
-83535664    -83535664    1
1069766924    1893227074    0
1069766924    1069766924    1
1447132742    135446358    0
1447132742    1447132742    1
781082105    110197810    0
781082105    781082105    1
1891335476    1801903622    0
1891335476    1891335476    1
1196068968    1767209373    0
1196068968    1196068968    1
-32678026    -1162162783    0
-32678026    -32678026    1
1163936017    543552066    0
1163936017    1163936017    1
-439784699    -860388298    0
-439784699    -439784699    1
425164646    -893083844    0
425164646    425164646    1
-881766449    1107372116    0
-881766449    -881766449    1
-1756097341    2135485141    0
-1756097341    -1756097341    1
-188327559    670980423    0
-188327559    -188327559    1
-1665805425    -1328476036    0
-1665805425    -1665805425    1
-808282978    -465242101    0
-808282978    -808282978    1
246132724    134266058    0
246132724    246132724    1
1857878315    2064155954    0
1857878315    1857878315    1
-615151891    381347790    0
-615151891    -615151891    1
26815591    -1606600674    0
26815591    26815591    1
1179587831    1042916610    0
1179587831    1179587831    1
-548042967    -1197496871    0
-548042967    -548042967    1
1417830611    -1700731020    0
1417830611    1417830611    1
2142237494    -1125353309    0
2142237494    2142237494    1
702817260    -176648486    0
702817260    702817260    1
646439178    -1622685484    0
646439178    646439178    1
-1379607444    -1185150535    0
-1379607444    -1379607444    1
-754999658    -1331656865    0
-754999658    -754999658    1
46063496    -1304540762    0
46063496    46063496    1
-119839936    958843208    0
-119839936    -119839936    1
750348390    -139775968    0
750348390    750348390    1
-753383253    1700183117    0
-753383253    -753383253    1
1203114809    -1490551625    0
1203114809    1203114809    1
1295350801    1757212832    0
1295350801    1295350801    1
607932695    -1234161116    0
607932695    607932695    1
1827272811    -186224031    0
1827272811    1827272811    1
916014623    1939612357    0
916014623    916014623    1
704854493    922110797    0
704854493    704854493    1
-1836753859    -1976248233    0
-1836753859    -1836753859    1
-661606197    -1848012143    0
-661606197    -661606197    1
3407123    -986851222    0
3407123    3407123    1
-1908333046    -270477599    0
-1908333046    -1908333046    1
237811988    -420279466    0
237811988    237811988    1
2103334250    463812066    0
2103334250    2103334250    1
276348073    -916888575    0
276348073    276348073    1
-2023167603    -899630433    0
-2023167603    -2023167603    1
338250539    1678926042    0
338250539    338250539    1
403277652    1221205378    0
403277652    403277652    1
1724595127    -1553057173    0
1724595127    1724595127    1
-1904645879    1281534846    0
-1904645879    -1904645879    1
-215632863    -473430605    0
-215632863    -215632863    1
605680671    -1818434477    0
605680671    605680671    1
-65428294    459250846    0
-65428294    -65428294    1
1328510517    704299037    0
1328510517    1328510517    1
-212884859    1059696988    0
-212884859    -212884859    1
1791321054    294463867    0
1791321054    1791321054    1
503661476    237302275    0
503661476    503661476    1
2094237949    336938250    0
2094237949    2094237949    1
-1915416424    -909812860    0
-1915416424    -1915416424    1
1829402615    2141496683    0
1829402615    1829402615    1
78980489    1698246187    0
78980489    78980489    1
-610891762    -35781545    0
-610891762    -610891762    1
-1003797832    -1204640740    0
-1003797832    -1003797832    1
253511431    576731255    0
253511431    253511431    1
-497699715    5250894    0
-497699715    -497699715    1
-2071043399    -937715253    0
-2071043399    -2071043399    1
-462442537    -1936479371    0
-462442537    -462442537    1
-1647327365    -1559533089    0
-1647327365    -1647327365    1
-1013682899    -1503328282    0
-1013682899    -1013682899    1
161789552    -1844505175    0
161789552    161789552    1
-279327420    -813271400    0
-279327420    -279327420    1
854271834    -748007303    0
854271834    854271834    1
-1130734114    -1879068281    0
-1130734114    -1130734114    1
-664888880    -398818242    0
-664888880    -664888880    1
1950062676    1603101556    0
1950062676    1950062676    1
-315698209    318789043    0
-315698209    -315698209    1
-1318192273    -869820808    0
-1318192273    -1318192273    1
1816060174    998586729    0
1816060174    1816060174    1
-1892490827    1328377173    0
-1892490827    -1892490827    1
-924795794    -544623838    0
-924795794    -924795794    1
2115637130    137212550    0
2115637130    2115637130    1
406816651    327186394    0
406816651    406816651    1
-501051499    210293808    0
-501051499    -501051499    1
-1588599251    -879190783    0
-1588599251    -1588599251    1
2057524098    1685268602    0
2057524098    2057524098    1
61208288    1172397193    0
61208288    61208288    1
-1343748262    -863637741    0
-1343748262    -1343748262    1
-1572954727    863281275    0
-1572954727    -1572954727    1
665208916    -1382692250    0
665208916    665208916    1
449019615    -1862688000    0
449019615    449019615    1
534553652    218267987    0
534553652    534553652    1
-2015601602    1843910664    0
-2015601602    -2015601602    1
1782295171    -828089737    0
1782295171    1782295171    1
30808503    -1339375110    0
30808503    30808503    1
983307439    1382805074    0
983307439    983307439    1
-688482549    1207775640    0
-688482549    -688482549    1
1091064884    -1214766549    0
1091064884    1091064884    1
-1216835332    226296110    0
-1216835332    -1216835332    1
-1971765326    -450842828    0
-1971765326    -1971765326    1
2077672910    -1943445979    0
2077672910    2077672910    1
-1427374763    -575024767    0
-1427374763    -1427374763    1
1892585781    -1269497906    0
1892585781    1892585781    1
-2136178985    -1598680349    0
-2136178985    -2136178985    1
986121274    241361841    0
986121274    986121274    1
-1526583804    1079199741    0
-1526583804    -1526583804    1
144701807    142927067    0
144701807    144701807    1
-535583214    1136468889    0
-535583214    -535583214    1
1147418417    -195046137    0
1147418417    1147418417    1
-2028981125    727106209    0
-2028981125    -2028981125    1
-512166843    -235368614    0
-512166843    -512166843    1
271822610    1317796721    0
271822610    271822610    1
1024247730    548451239    0
1024247730    1024247730    1
615556113    1187486486    0
615556113    615556113    1
1972288150    -1346445114    0
1972288150    1972288150    1
890217605    1289989980    0
890217605    890217605    1
-535263480    1162173093    0
-535263480    -535263480    1
772130183    815704267    0
772130183    772130183    1
-1599289734    -1321848068    0
-1599289734    -1599289734    1
519298023    -1321667190    0
519298023    519298023    1
-217771769    1417011156    0
-217771769    -217771769    1
-1108085464    1380803775    0
-1108085464    -1108085464    1
517927545    141970011    0
517927545    517927545    1
1398876396    -1694970826    0
1398876396    1398876396    1
-806580873    799929275    0
-806580873    -806580873    1
-455485169    -234992637    0
-455485169    -455485169    1
-1835568753    -1192407247    0
-1835568753    -1835568753    1
950601998    295011153    0
950601998    950601998    1
1672243963    -2039681982    0
1672243963    1672243963    1
-1384041015    320938076    0
-1384041015    -1384041015    1
1828615046    704688552    0
1828615046    1828615046    1
984146012    2004707611    0
984146012    984146012    1
2087808450    -1950660198    0
2087808450    2087808450    1
964785720    -1577310833    0
964785720    964785720    1
-1666373315    1817108385    0
-1666373315    -1666373315    1
-1388476772    -293513325    0
-1388476772    -1388476772    1
625130646    -1663966209    0
625130646    625130646    1
-247212720    -1006473974    0
-247212720    -247212720    1
-482334723    -1054402977    0
-482334723    -482334723    1
-784426881    558374810    0
-784426881    -784426881    1
-1950407816    1950466655    0
-1950407816    -1950407816    1
-1757657365    1381969776    0
-1757657365    -1757657365    1
-949959144    -429527637    0
-949959144    -949959144    1
94430691    1560857652    0
94430691    94430691    1
-1560551495    -2086760607    0
-1560551495    -1560551495    1
-1743539252    -1662781960    0
-1743539252    -1743539252    1
-1093898060    -1928341182    0
-1093898060    -1093898060    1
1134088956    -915268488    0
1134088956    1134088956    1
-2046394289    -1381633003    0
-2046394289    -2046394289    1
654186631    -1640259466    0
654186631    654186631    1
-133392390    1991842937    0
-133392390    -133392390    1
1701343150    -1531858609    0
1701343150    1701343150    1
2113278576    1158912716    0
2113278576    2113278576    1
507977406    1266436976    0
507977406    507977406    1
384698666    1467158257    0
384698666    384698666    1
370773512    -476004379    0
370773512    370773512    1
-1602399543    1248823418    0
-1602399543    -1602399543    1
1726418313    55929519    0
1726418313    1726418313    1
1262000916    1303555912    0
1262000916    1262000916    1
910209598    -790219891    0
910209598    910209598    1
-1804866450    -456554345    0
-1804866450    -1804866450    1
2013330677    -769370446    0
2013330677    2013330677    1
-985353548    -1070535912    0
-985353548    -985353548    1
284685520    -788761259    0
284685520    284685520    1
-1737246270    1278095867    0
-1737246270    -1737246270    1
-974906286    -1353368863    0
-974906286    -974906286    1
-640529507    190601297    0
-640529507    -640529507    1
-1444919503    1800306570    0
-1444919503    -1444919503    1
-1798183391    550605656    0
-1798183391    -1798183391    1
-1257522641    1292585349    0
-1257522641    -1257522641    1
235984353    1958066663    0
235984353    235984353    1
-1640547395    1255446749    0
-1640547395    -1640547395    1
-280287195    762092861    0
-280287195    -280287195    1
440319748    189679148    0
440319748    440319748    1
-267805128    2120584547    0
-267805128    -267805128    1
1988285379    1904268804    0
1988285379    1988285379    1
-797962446    219735995    0
-797962446    -797962446    1
143657204    -1324700380    0
143657204    143657204    1
78319391    483222356    0
78319391    78319391    1
-808123693    1930324979    0
-808123693    -808123693    1
540546631    323752824    0
540546631    540546631    1
657872390    1106459974    0
657872390    657872390    1
-1577972196    843982924    0
-1577972196    -1577972196    1
-1105846666    -1318276217    0
-1105846666    -1105846666    1
-153802637    593044931    0
-153802637    -153802637    1
-581695011    968600126    0
-581695011    -581695011    1
328055521    173064440    0
328055521    328055521    1
372222612    1809371510    0
372222612    372222612    1
1349810782    1457519937    0
1349810782    1349810782    1
244277922    1063051939    0
244277922    244277922    1
894002885    -579443659    0
894002885    894002885    1
-1051287548    -1559550055    0
-1051287548    -1051287548    1
576509038    2082546949    0
576509038    576509038    1
236189003    1207078617    0
236189003    236189003    1
938927390    -1891090974    0
938927390    938927390    1
1436283713    1245968885    0
1436283713    1436283713    1
544221452    -1401713377    0
544221452    544221452    1
-2119290748    1608922888    0
-2119290748    -2119290748    1
-200896153    -35197643    0
-200896153    -200896153    1
1290173556    -2040113271    0
1290173556    1290173556    1
802403825    -2078376990    0
802403825    802403825    1
1936431091    -1617522389    0
1936431091    1936431091    1
1387300772    -2111574902    0
1387300772    1387300772    1
920819269    1601936933    0
920819269    920819269    1
1122484783    -1889659861    0
1122484783    1122484783    1
1800688489    -1486008465    0
1800688489    1800688489    1
-869417525    2064046501    0
-869417525    -869417525    1
-2805433    1798383592    0
-2805433    -2805433    1
-26955116    30373159    0
-26955116    -26955116    1
-497602908    -1624150011    0
-497602908    -497602908    1
313626724    216380288    0
313626724    313626724    1
-1757138701    725252953    0
-1757138701    -1757138701    1
1416093609    -1959132719    0
1416093609    1416093609    1
-1720196566    -504379801    0
-1720196566    -1720196566    1
975332482    1993113428    0
975332482    975332482    1
-8521374    1682449983    0
-8521374    -8521374    1
373871079    1290368279    0
373871079    373871079    1
-1891319536    1541219038    0
-1891319536    -1891319536    1
-1565734845    -924407617    0
-1565734845    -1565734845    1
-56896558    -1671735691    0
-56896558    -56896558    1
498384185    1356981282    0
498384185    498384185    1
1480159024    -1862656883    0
1480159024    1480159024    1
1820976846    787102765    0
1820976846    1820976846    1
-728377690    -263762172    0
-728377690    -728377690    1
-676684008    -2031731086    0
-676684008    -676684008    1
-2026505099    -1590275906    0
-2026505099    -2026505099    1
1833928516    1622634045    0
1833928516    1833928516    1
-1183747757    -954104550    0
-1183747757    -1183747757    1
900708145    404912823    0
900708145    900708145    1
-329912072    1936391547    0
-329912072    -329912072    1
-781747777    21291994    0
-781747777    -781747777    1
-615851806    1077518951    0
-615851806    -615851806    1
1390927961    1480643236    0
1390927961    1390927961    1
1558251704    -95073894    0
1558251704    1558251704    1
-554400324    -81317558    0
-554400324    -554400324    1
-1362742625    -1472787624    0
-1362742625    -1362742625    1
-2099053458    -293488195    0
-2099053458    -2099053458    1
-1339935680    745284309    0
-1339935680    -1339935680    1
1109889400    1343037934    0
1109889400    1109889400    1
-1063191434    -1380481798    0
-1063191434    -1063191434    1
