A[32]          B[32]         C
940963151    940963151    0
1852320502    1543963949    1
1852320502    1852320502    0
-1332470957    -1526684382    1
-1332470957    -1332470957    0
-1286647742    -1814242817    1
-1286647742    -1286647742    0
961126313    -1624760475    1
961126313    961126313    0
2059878960    -1672982358    1
2059878960    2059878960    0
1659407459    1072336050    1
1659407459    1659407459    0
269245035    -1064329232    1
269245035    269245035    0
1691384166    -797876742    1
1691384166    1691384166    0
-1222318873    318531895    0
-1222318873    -1222318873    0
-701666941    529250728    0
-701666941    -701666941    0
2051903116    1593457008    1
2051903116    2051903116    0
-861023370    17232505    0
-861023370    -861023370    0
-655995458    -462088274    0
-655995458    -655995458    0
17374765    1429457572    0
17374765    17374765    0
1897163434    965915514    1
1897163434    1897163434    0
-628082801    -1019459933    1
-628082801    -628082801    0
226942771    902386916    0
226942771    226942771    0
950734648    -829254104    1
950734648    950734648    0
1603007565    2047464499    0
1603007565    1603007565    0
2019199653    570931727    1
2019199653    2019199653    0
-1301360245    -60648616    0
-1301360245    -1301360245    0
-763034102    713836188    0
-763034102    -763034102    0
-131325821    736577331    0
-131325821    -131325821    0
-1579620305    -999562845    0
-1579620305    -1579620305    0
-786912349    -848104255    1
-786912349    -786912349    0
-555258264    1021311111    0
-555258264    -555258264    0
-1716227637    1233704232    0
-1716227637    -1716227637    0
-567115390    -1526590477    1
-567115390    -567115390    0
353436594    -1192387982    1
353436594    353436594    0
-1550045353    -1305430347    0
-1550045353    -1550045353    0
-1071101381    535897442    0
-1071101381    -1071101381    0
-1525695835    -950750883    0
-1525695835    -1525695835    0
1991317180    -1173527559    1
1991317180    1991317180    0
-330139625    -1935994466    1
-330139625    -330139625    0
1590000290    1325452113    1
1590000290    1590000290    0
1092076065    -1312407737    1
1092076065    1092076065    0
-294976527    -1610598919    1
-294976527    -294976527    0
1864649475    2008352281    0
1864649475    1864649475    0
88368819    -54303555    1
88368819    88368819    0
1373163260    -1699409413    1
1373163260    1373163260    0
-1579346342    1749099474    0
-1579346342    -1579346342    0
-860848431    1869416350    0
-860848431    -860848431    0
-877045182    352052001    0
-877045182    -877045182    0
1651708447    2046068542    0
1651708447    1651708447    0
-412901613    296031454    0
-412901613    -412901613    0
1400125403    -2089994454    1
1400125403    1400125403    0
-687439358    -58034907    0
-687439358    -687439358    0
1112747609    -1792849298    1
1112747609    1112747609    0
-296881208    -1680303715    1
-296881208    -296881208    0
926183563    679220253    1
926183563    926183563    0
-2092514542    911779415    0
-2092514542    -2092514542    0
-2120276358    269020289    0
-2120276358    -2120276358    0
-2023822693    27829298    0
-2023822693    -2023822693    0
-1816322644    -537314722    0
-1816322644    -1816322644    0
-1780231974    1444098846    0
-1780231974    -1780231974    0
1392084778    1789515452    0
1392084778    1392084778    0
467579190    -1638347264    1
467579190    467579190    0
-814857604    -2030251194    1
-814857604    -814857604    0
899517436    -1098298791    1
899517436    899517436    0
-1444819515    1249414072    0
-1444819515    -1444819515    0
-1822892630    277658783    0
-1822892630    -1822892630    0
-1041819821    -557207030    0
-1041819821    -1041819821    0
-1230287454    -210105638    0
-1230287454    -1230287454    0
552690568    -442460259    1
552690568    552690568    0
-726754300    -2048978025    1
-726754300    -726754300    0
-1221073262    1020051022    0
-1221073262    -1221073262    0
-1081263274    -1895735217    1
-1081263274    -1081263274    0
-698899414    2023450748    0
-698899414    -698899414    0
-572519486    1822339592    0
-572519486    -572519486    0
1021543173    621938361    1
1021543173    1021543173    0
-1745256036    -927650096    0
-1745256036    -1745256036    0
1457851480    2048073313    0
1457851480    1457851480    0
838050146    -1488145148    1
838050146    838050146    0
-495854888    1172030484    0
-495854888    -495854888    0
-1417048432    -741707804    0
-1417048432    -1417048432    0
1216018572    1357568577    0
1216018572    1216018572    0
-1849816035    -147187763    0
-1849816035    -1849816035    0
-276988660    1886788396    0
-276988660    -276988660    0
69938560    1287253725    0
69938560    69938560    0
551843080    -1969639727    1
551843080    551843080    0
971916691    -959713415    1
971916691    971916691    0
611728047    -960276157    1
611728047    611728047    0
-887643608    -1232678836    1
-887643608    -887643608    0
-2046611305    -20753465    0
-2046611305    -2046611305    0
-992434267    -964938482    0
-992434267    -992434267    0
-1370362552    111937879    0
-1370362552    -1370362552    0
-2049090030    -832388999    0
-2049090030    -2049090030    0
46126669    -1449262734    1
46126669    46126669    0
-625419584    1619557066    0
-625419584    -625419584    0
1387317164    -1746253482    1
1387317164    1387317164    0
1867750584    -1313854105    1
1867750584    1867750584    0
-1035112709    1364255836    0
-1035112709    -1035112709    0
652437081    177925646    1
652437081    652437081    0
1194721561    1103620760    1
1194721561    1194721561    0
605092111    856126389    0
605092111    605092111    0
-181169193    990645500    0
-181169193    -181169193    0
730039350    1454712174    0
730039350    730039350    0
-1741118688    518315093    0
-1741118688    -1741118688    0
2015269042    666712539    1
2015269042    2015269042    0
408728085    -1007111448    1
408728085    408728085    0
-1925252560    2091710631    0
-1925252560    -1925252560    0
-196108136    1095208908    0
-196108136    -196108136    0
-1289246177    589843389    0
-1289246177    -1289246177    0
-471114200    2051252108    0
-471114200    -471114200    0
-2060111306    -1521444130    0
-2060111306    -2060111306    0
-1361205597    1992979868    0
-1361205597    -1361205597    0
473341195    -1058079787    1
473341195    473341195    0
-1933879316    -1924575615    0
-1933879316    -1933879316    0
-1835443326    656058733    0
-1835443326    -1835443326    0
1757073522    856209068    1
1757073522    1757073522    0
-882032995    1836985269    0
-882032995    -882032995    0
-519890334    550406695    0
-519890334    -519890334    0
124273346    103456643    1
124273346    124273346    0
-641904700    1992843092    0
-641904700    -641904700    0
1106412099    234484421    1
1106412099    1106412099    0
-1848994500    1852191108    0
-1848994500    -1848994500    0
459483422    -788408998    1
459483422    459483422    0
-1806565278    -1986021804    1
-1806565278    -1806565278    0
-1104682955    1314168015    0
-1104682955    -1104682955    0
-1341476650    1133274361    0
-1341476650    -1341476650    0
484886088    -1820502465    1
484886088    484886088    0
-810726182    1768664680    0
-810726182    -810726182    0
-934327901    954108652    0
-934327901    -934327901    0
-150098648    -1154565243    1
-150098648    -150098648    0
-1550075911    -409864247    0
-1550075911    -1550075911    0
14702511    1189557963    0
14702511    14702511    0
607718886    -420823573    1
607718886    607718886    0
966535212    1546156794    0
966535212    966535212    0
-1781932114    -1965528205    1
-1781932114    -1781932114    0
-1025827309    1900635107    0
-1025827309    -1025827309    0
434933380    -1438672435    1
434933380    434933380    0
1520729357    1356681265    1
1520729357    1520729357    0
-311124529    -1802534866    1
-311124529    -311124529    0
914521708    411565681    1
914521708    914521708    0
50883251    1800615828    0
50883251    50883251    0
73785739    40366818    1
73785739    73785739    0
1615623566    -1436897808    1
1615623566    1615623566    0
507026701    735450503    0
507026701    507026701    0
1411733540    221538300    1
1411733540    1411733540    0
342252281    202037080    1
342252281    342252281    0
735203900    -653914922    1
735203900    735203900    0
488857365    1734183973    0
488857365    488857365    0
-1336121197    -1099154588    0
-1336121197    -1336121197    0
-1440173726    -630863180    0
-1440173726    -1440173726    0
-2048496888    -403440304    0
-2048496888    -2048496888    0
476205228    -941761065    1
476205228    476205228    0
-964343703    24815193    0
-964343703    -964343703    0
827087669    -1439499681    1
827087669    827087669    0
-2043011050    1806561139    0
-2043011050    -2043011050    0
1263654686    457052822    1
1263654686    1263654686    0
-1177765079    -2076615886    1
-1177765079    -1177765079    0
-724243125    848838012    0
-724243125    -724243125    0
-153697544    1396210933    0
-153697544    -153697544    0
2057589897    799962210    1
2057589897    2057589897    0
-1472368698    783150652    0
-1472368698    -1472368698    0
-974104229    -1400705251    1
-974104229    -974104229    0
1327579811    -1318200337    1
1327579811    1327579811    0
-1303036867    1213752216    0
-1303036867    -1303036867    0
137227877    269394825    0
137227877    137227877    0
-6422176    85710391    0
-6422176    -6422176    0
829407776    1912897542    0
829407776    829407776    0
648759310    -144945143    1
648759310    648759310    0
1371044610    -234319293    1
1371044610    1371044610    0
1581231493    1029384021    1
1581231493    1581231493    0
374869422    -79752013    1
374869422    374869422    0
-656090676    -1036687567    1
-656090676    -656090676    0
1903766194    411682609    1
1903766194    1903766194    0
-1784586848    1033651856    0
-1784586848    -1784586848    0
-1039837339    1939025120    0
-1039837339    -1039837339    0
1727592897    -636617043    1
1727592897    1727592897    0
-194319362    328131960    0
-194319362    -194319362    0
1560154905    -366024153    1
1560154905    1560154905    0
1860449854    -1657053734    1
1860449854    1860449854    0
947612503    1810157116    0
947612503    947612503    0
-1388861313    -718113863    0
-1388861313    -1388861313    0
1290736766    -492511666    1
1290736766    1290736766    0
1162929828    -928895205    1
1162929828    1162929828    0
-240248157    -514924587    1
-240248157    -240248157    0
-607697191    533468364    0
-607697191    -607697191    0
-1486044369    2004429258    0
-1486044369    -1486044369    0
-863763252    1752735503    0
-863763252    -863763252    0
1393448721    55301788    1
1393448721    1393448721    0
-1071776931    1002785134    0
-1071776931    -1071776931    0
535752124    993316859    0
535752124    535752124    0
-1108394205    1036537664    0
-1108394205    -1108394205    0
-1869813612    -729327607    0
-1869813612    -1869813612    0
1237660063    550047247    1
1237660063    1237660063    0
-1911661088    845324633    0
-1911661088    -1911661088    0
1066264768    291082278    1
1066264768    1066264768    0
1114414960    112990072    1
1114414960    1114414960    0
-1136716530    -1004797071    0
-1136716530    -1136716530    0
874918342    1399503397    0
874918342    874918342    0
318427723    -235503750    1
318427723    318427723    0
1435938836    71597907    1
1435938836    1435938836    0
742901858    -1907760164    1
742901858    742901858    0
1929189693    -1018885075    1
1929189693    1929189693    0
234096093    -2092880534    1
234096093    234096093    0
-138290288    -1093105160    1
-138290288    -138290288    0
-1718331582    803047326    0
-1718331582    -1718331582    0
-234478663    2034179066    0
-234478663    -234478663    0
-625344511    -1429514252    1
-625344511    -625344511    0
-754721089    1643904025    0
-754721089    -754721089    0
374084835    1367635226    0
374084835    374084835    0
875510591    760771600    1
875510591    875510591    0
-75087213    903309412    0
-75087213    -75087213    0
338081604    -1035351282    1
338081604    338081604    0
-567413051    -1660390631    1
-567413051    -567413051    0
1167299694    -1854945946    1
1167299694    1167299694    0
940952840    -1037362486    1
940952840    940952840    0
-1106430787    -638499137    0
-1106430787    -1106430787    0
-419861710    -1495184843    1
-419861710    -419861710    0
-133507640    682147339    0
-133507640    -133507640    0
-1479810395    624682612    0
-1479810395    -1479810395    0
1136166018    809157697    1
1136166018    1136166018    0
-1199169113    1645477357    0
-1199169113    -1199169113    0
-1632618559    -1826728412    1
-1632618559    -1632618559    0
-906040316    1592485596    0
-906040316    -906040316    0
-458994882    487108882    0
-458994882    -458994882    0
-1818463173    -1215229410    0
-1818463173    -1818463173    0
-1059947453    -276535438    0
-1059947453    -1059947453    0
-18014386    -511911729    1
-18014386    -18014386    0
-13329228    2090685684    0
-13329228    -13329228    0
1809909677    -1856539823    1
1809909677    1809909677    0
-768480537    1536701696    0
-768480537    -768480537    0
-176700507    468036879    0
-176700507    -176700507    0
1745161818    -282513511    1
1745161818    1745161818    0
1590849362    234194224    1
1590849362    1590849362    0
1683686480    1567091422    1
1683686480    1683686480    0
-117362456    -1094449158    1
-117362456    -117362456    0
-633289828    1620344436    0
-633289828    -633289828    0
594960498    1344422036    0
594960498    594960498    0
-2019239265    1401999838    0
-2019239265    -2019239265    0
-1628552541    855582091    0
-1628552541    -1628552541    0
-1922000058    289882291    0
-1922000058    -1922000058    0
256356026    1110656218    0
256356026    256356026    0
1794712475    2025982710    0
1794712475    1794712475    0
-866750856    845590512    0
-866750856    -866750856    0
-1921167747    1911005515    0
-1921167747    -1921167747    0
1313674894    -1453699046    1
1313674894    1313674894    0
-999128218    -386063538    0
-999128218    -999128218    0
-1171744534    -391401168    0
-1171744534    -1171744534    0
1127158250    2095311855    0
1127158250    1127158250    0
-1057468642    1366202793    0
-1057468642    -1057468642    0
647785333    1571062399    0
647785333    647785333    0
-1562761042    320830549    0
-1562761042    -1562761042    0
2036562289    -233505977    1
2036562289    2036562289    0
-2123534690    655773715    0
-2123534690    -2123534690    0
-60600067    1473469788    0
-60600067    -60600067    0
13812906    769535540    0
13812906    13812906    0
-2093199186    -324670862    0
-2093199186    -2093199186    0
1168853987    -1219015873    1
1168853987    1168853987    0
-2102795445    -746647922    0
-2102795445    -2102795445    0
-1257530322    1445327989    0
-1257530322    -1257530322    0
-274510136    -1729987195    1
-274510136    -274510136    0
2069880378    -313567096    1
2069880378    2069880378    0
762049954    -806672744    1
762049954    762049954    0
1963239324    -1211074762    1
1963239324    1963239324    0
-585320741    354516675    0
-585320741    -585320741    0
-1548168416    -1396675400    0
-1548168416    -1548168416    0
-1812638043    1306841562    0
-1812638043    -1812638043    0
-1001524317    1804788101    0
-1001524317    -1001524317    0
-27113386    -64283470    1
-27113386    -27113386    0
2116033645    -1518175046    1
2116033645    2116033645    0
943318852    -77133512    1
943318852    943318852    0
-1897150926    -1670470317    0
-1897150926    -1897150926    0
-970615246    637076361    0
-970615246    -970615246    0
-2136747084    -1532542739    0
-2136747084    -2136747084    0
-30203203    -830425310    1
-30203203    -30203203    0
-2136300444    -1347159227    0
-2136300444    -2136300444    0
-1851831954    1837862240    0
-1851831954    -1851831954    0
-366407873    -1697087967    1
-366407873    -366407873    0
-631005512    -1548723873    1
-631005512    -631005512    0
1420878913    -1728333137    1
1420878913    1420878913    0
-175284214    -752782638    1
-175284214    -175284214    0
666445737    1288520932    0
666445737    666445737    0
1340222952    -1817237590    1
1340222952    1340222952    0
22652783    -99417387    1
22652783    22652783    0
1951970152    -1351202006    1
1951970152    1951970152    0
498361340    -2036282296    1
498361340    498361340    0
-1687146574    540534346    0
-1687146574    -1687146574    0
1112333833    -1093174242    1
1112333833    1112333833    0
451335760    466452346    0
451335760    451335760    0
1893143121    1465875758    1
1893143121    1893143121    0
1390224217    18780942    1
1390224217    1390224217    0
48934226    -1030508813    1
48934226    48934226    0
771311017    1131518658    0
771311017    771311017    0
504090772    1962894250    0
504090772    504090772    0
757329057    -1303530642    1
757329057    757329057    0
-1158065656    1746968341    0
-1158065656    -1158065656    0
-1363417332    -112977035    0
-1363417332    -1363417332    0
-1122831164    2003120579    0
-1122831164    -1122831164    0
-2011527498    -1333674611    0
-2011527498    -2011527498    0
2024693596    2017065979    1
2024693596    2024693596    0
-1482288702    -593004428    0
-1482288702    -1482288702    0
-560983887    -1743874162    1
-560983887    -560983887    0
1963326320    2046943944    0
1963326320    1963326320    0
-910031747    843186796    0
-910031747    -910031747    0
1681400256    -203582193    1
1681400256    1681400256    0
-999066157    1513139988    0
-999066157    -999066157    0
-1565470585    -1560979612    0
-1565470585    -1565470585    0
1645785542    -638273566    1
1645785542    1645785542    0
588205329    -1434908855    1
588205329    588205329    0
-441967645    957043279    0
-441967645    -441967645    0
-1884892002    1592840872    0
-1884892002    -1884892002    0
-983383513    -819671275    0
-983383513    -983383513    0
-1188222197    59408981    0
-1188222197    -1188222197    0
1853220480    502604949    1
1853220480    1853220480    0
2111478290    -458524630    1
2111478290    2111478290    0
-702013742    1575953253    0
-702013742    -702013742    0
2035868787    2085747059    0
2035868787    2035868787    0
1831494570    -1628590861    1
1831494570    1831494570    0
209172915    -1520823401    1
209172915    209172915    0
-1654932116    490839988    0
-1654932116    -1654932116    0
-2051027741    740583224    0
-2051027741    -2051027741    0
1313164749    2017958422    0
1313164749    1313164749    0
1427929227    -2093260767    1
1427929227    1427929227    0
951381733    1469307055    0
951381733    951381733    0
1174276445    -1696162139    1
1174276445    1174276445    0
1506625883    166063242    1
1506625883    1506625883    0
-454571979    -329377934    0
-454571979    -454571979    0
-1148818970    -1882802365    1
-1148818970    -1148818970    0
1474843002    -1074904375    1
1474843002    1474843002    0
-40189203    309469247    0
-40189203    -40189203    0
-1303566772    -1970721935    1
-1303566772    -1303566772    0
-664531767    -588459433    0
-664531767    -664531767    0
1987761475    -901268728    1
1987761475    1987761475    0
1132975144    855200668    1
1132975144    1132975144    0
432608291    2122773702    0
432608291    432608291    0
1792408413    1806339412    0
1792408413    1792408413    0
2062193872    -424947762    1
2062193872    2062193872    0
1732412496    -1473563607    1
1732412496    1732412496    0
-1453957055    1763094610    0
-1453957055    -1453957055    0
1971733379    -759942973    1
1971733379    1971733379    0
1881299391    317177779    1
1881299391    1881299391    0
-1341849469    2019614338    0
-1341849469    -1341849469    0
1724064218    -823783784    1
1724064218    1724064218    0
-1159179006    -548871495    0
-1159179006    -1159179006    0
405308743    -1477075071    1
405308743    405308743    0
1547722720    753770809    1
1547722720    1547722720    0
-1900416935    266223371    0
-1900416935    -1900416935    0
-704773550    2033435735    0
-704773550    -704773550    0
1724698964    -928435988    1
1724698964    1724698964    0
358496753    -1529960544    1
358496753    358496753    0
-1013137528    -124019585    0
-1013137528    -1013137528    0
172201394    1738471535    0
172201394    172201394    0
-1438422480    -1704812714    1
-1438422480    -1438422480    0
-660135379    808273695    0
-660135379    -660135379    0
352180197    -1032892747    1
352180197    352180197    0
-843323701    654261192    0
-843323701    -843323701    0
1262094590    -640114126    1
1262094590    1262094590    0
-928885413    -2080054023    1
-928885413    -928885413    0
-807969199    1564036616    0
-807969199    -807969199    0
1198617621    1019411687    1
1198617621    1198617621    0
1106643601    -1937536261    1
1106643601    1106643601    0
1175630305    950541909    1
1175630305    1175630305    0
-2042185837    1297665499    0
-2042185837    -2042185837    0
1756420292    147093709    1
1756420292    1756420292    0
1981795060    -610004444    1
1981795060    1981795060    0
1175387688    -811038065    1
1175387688    1175387688    0
-653412824    -417542646    0
-653412824    -653412824    0
1092500227    1670209647    0
1092500227    1092500227    0
744151924    984362908    0
744151924    744151924    0
-1192837892    1909620059    0
-1192837892    -1192837892    0
1352052366    -183678125    1
1352052366    1352052366    0
755482913    437491523    1
755482913    755482913    0
1034088954    504483333    1
1034088954    1034088954    0
219718188    -149573560    1
219718188    219718188    0
-1178854986    708162895    0
-1178854986    -1178854986    0
1275451976    -824180512    1
1275451976    1275451976    0
-1935549915    -230738404    0
-1935549915    -1935549915    0
238165068    -940081001    1
238165068    238165068    0
856001631    -307335626    1
856001631    856001631    0
69204072    878651899    0
69204072    69204072    0
-1336781942    1714849209    0
-1336781942    -1336781942    0
1646194696    -1849539969    1
1646194696    1646194696    0
1235063673    1059089994    1
1235063673    1235063673    0
847896009    -1837714382    1
847896009    847896009    0
1375881866    -1714088390    1
1375881866    1375881866    0
-127683620    1247139783    0
-127683620    -127683620    0
1475059392    -433236003    1
1475059392    1475059392    0
-320474475    -2024383875    1
-320474475    -320474475    0
-1196072126    -874541241    0
-1196072126    -1196072126    0
1182914036    1688101551    0
1182914036    1182914036    0
113299770    1016191184    0
113299770    113299770    0
112930039    -594055261    1
112930039    112930039    0
744693519    461018295    1
744693519    744693519    0
1087310512    1357701132    0
1087310512    1087310512    0
-268134464    1868757816    0
-268134464    -268134464    0
693914487    1457826500    0
693914487    693914487    0
-1360761186    1279979230    0
-1360761186    -1360761186    0
-233952133    837545870    0
-233952133    -233952133    0
1333664023    857074267    1
1333664023    1333664023    0
-1447137974    -2060208373    1
-1447137974    -1447137974    0
532854325    -274758977    1
532854325    532854325    0
-905849785    358503523    0
-905849785    -905849785    0
1730297029    -588545372    1
1730297029    1730297029    0
-979463499    261920115    0
-979463499    -979463499    0
2022629003    760311907    1
2022629003    2022629003    0
353629744    -1128854727    1
353629744    353629744    0
236834988    -1905588554    1
236834988    236834988    0
1352901617    -722356131    1
1352901617    1352901617    0
2041710303    1858638887    1
2041710303    2041710303    0
1131061149    -933759621    1
1131061149    1131061149    0
743050312    1779310145    0
743050312    743050312    0
2057208730    -1475291659    1
2057208730    2057208730    0
551663324    -1020705604    1
551663324    551663324    0
-74857604    -533005491    1
-74857604    -74857604    0
-1230771354    2106495183    0
-1230771354    -1230771354    0
164094892    -1796331169    1
164094892    164094892    0
2013254369    1990348698    1
2013254369    2013254369    0
-2001784049    -964741063    0
-2001784049    -2001784049    0
-1296942403    -3534820    0
-1296942403    -1296942403    0
1677247992    -997955128    1
1677247992    1677247992    0
-761561749    -756943770    0
-761561749    -761561749    0
-33541991    830379176    0
-33541991    -33541991    0
-54172863    929702043    0
-54172863    -54172863    0
-1214065147    1143341231    0
-1214065147    -1214065147    0
-1708709299    -722867716    0
-1708709299    -1708709299    0
874267790    -22611293    1
874267790    874267790    0
261997660    226079595    1
261997660    261997660    0
1806588437    -504264776    1
1806588437    1806588437    0
-1125840498    761096203    0
-1125840498    -1125840498    0
-1627765797    -1542141845    0
-1627765797    -1627765797    0
1177602833    1870933408    0
1177602833    1177602833    0
791441201    -1853174879    1
791441201    791441201    0
381741638    -1035919914    1
381741638    381741638    0
-1399939204    41311801    0
-1399939204    -1399939204    0
1692688838    -413322476    1
1692688838    1692688838    0
1461663709    191425633    1
1461663709    1461663709    0
-1485290448    -93821014    0
-1485290448    -1485290448    0
-1845586511    781398818    0
-1845586511    -1845586511    0
18840335    476425416    0
18840335    18840335    0
1968501574    390669101    1
1968501574    1968501574    0
-353504533    -2084913996    1
-353504533    -353504533    0
-1179400258    -702604001    0
-1179400258    -1179400258    0
1333616184    668123986    1
1333616184    1333616184    0
-162763776    1752547510    0
-162763776    -162763776    0
-308173297    -88877139    0
-308173297    -308173297    0
-1475320768    238146312    0
-1475320768    -1475320768    0
1042449215    -2021649987    1
1042449215    1042449215    0
-166010572    520394271    0
-166010572    -166010572    0
-1464100069    -223927541    0
-1464100069    -1464100069    0
-414493842    1699912215    0
-414493842    -414493842    0
-1282667483    -1882448689    1
-1282667483    -1282667483    0
-1666497890    -389258010    0
-1666497890    -1666497890    0
894338363    -285558405    1
894338363    894338363    0
697844691    -18997892    1
697844691    697844691    0
1906810186    950153471    1
1906810186    1906810186    0
2096148364    449926008    1
2096148364    2096148364    0
275522212    -1152952622    1
275522212    275522212    0
-1745847470    1981044563    0
-1745847470    -1745847470    0
1423804294    1164756130    1
1423804294    1423804294    0
-381233041    -205249166    0
-381233041    -381233041    0
-1960706860    -1597404738    0
-1960706860    -1960706860    0
1360763313    -630635299    1
1360763313    1360763313    0
-1025735558    -379396507    0
-1025735558    -1025735558    0
1641790102    1962430380    0
1641790102    1641790102    0
652509757    1448775171    0
652509757    652509757    0
121343333    635503456    0
121343333    121343333    0
733089062    -1119393973    1
733089062    733089062    0
-1935519497    -7857457    0
-1935519497    -1935519497    0
583443017    1693857726    0
583443017    583443017    0
-1519037116    889203569    0
-1519037116    -1519037116    0
449025458    1865698145    0
449025458    449025458    0
1299991047    1065776254    1
1299991047    1299991047    0
986257884    -923543058    1
986257884    986257884    0
265869753    -787420191    1
265869753    265869753    0
-2088392221    -460060917    0
-2088392221    -2088392221    0
1973549798    -853530016    1
1973549798    1973549798    0
843860472    -73757391    1
843860472    843860472    0
1541905289    1822131296    0
1541905289    1541905289    0
-659640543    -1221297174    1
-659640543    -659640543    0
251221757    1509903425    0
251221757    251221757    0
1390421099    -207977133    1
1390421099    1390421099    0
482544454    -310408044    1
482544454    482544454    0
-1173041499    -376639950    0
-1173041499    -1173041499    0
769372192    1758381852    0
769372192    769372192    0
-448575532    211321467    0
-448575532    -448575532    0
1942797283    1535242712    1
1942797283    1942797283    0
-68635171    -1702963029    1
-68635171    -68635171    0
1185142717    -1417466353    1
1185142717    1185142717    0
-908905068    -1042129842    1
-908905068    -908905068    0
229021486    -1616504239    1
229021486    229021486    0
1263872728    1267500010    0
1263872728    1263872728    0
-1958148590    47469143    0
-1958148590    -1958148590    0
1840398220    166841104    1
1840398220    1840398220    0
-1262969148    -1882698418    1
-1262969148    -1262969148    0
401568652    1856999831    0
401568652    401568652    0
957887081    852624316    1
957887081    957887081    0
-1480427366    -1726865140    1
-1480427366    -1480427366    0
1660539556    1356001018    1
1660539556    1660539556    0
-1967075561    -647484916    0
-1967075561    -1967075561    0
1606983949    1046371964    1
1606983949    1606983949    0
2052852835    -978070414    1
2052852835    2052852835    0
-1287388672    -1834696311    1
-1287388672    -1287388672    0
-599720608    -1793250268    1
-599720608    -599720608    0
-856521012    1410052666    0
-856521012    -856521012    0
1830455058    1973088971    0
1830455058    1830455058    0
675715637    -1951538877    1
675715637    675715637    0
312031114    1695858569    0
312031114    312031114    0
-240768285    -450102707    1
-240768285    -240768285    0
-882765519    -22074011    0
-882765519    -882765519    0
-1697164599    738068710    0
-1697164599    -1697164599    0
-865438332    735602735    0
-865438332    -865438332    0
-2087288279    1400959458    0
-2087288279    -2087288279    0
-1050700012    838673902    0
-1050700012    -1050700012    0
1678910003    1697194479    0
1678910003    1678910003    0
-1634188491    6168830    0
-1634188491    -1634188491    0
-457738093    1945242185    0
-457738093    -457738093    0
2029686977    2059894652    0
2029686977    2029686977    0
1869004175    198673209    1
1869004175    1869004175    0
853109124    -1476670642    1
853109124    853109124    0
-533690687    -187952846    0
-533690687    -533690687    0
1488847664    -919285716    1
1488847664    1488847664    0
1611914739    -774657195    1
1611914739    1611914739    0
19533120    -1296401597    1
19533120    19533120    0
-1978880162    1190444260    0
-1978880162    -1978880162    0
-80980480    1217852496    0
-80980480    -80980480    0
1781687231    -404408444    1
1781687231    1781687231    0
1798872788    -921492909    1
1798872788    1798872788    0
-1974815190    -136660662    0
-1974815190    -1974815190    0
124999379    116302877    1
124999379    124999379    0
-118917023    976338429    0
-118917023    -118917023    0
-2101421544    -1118026590    0
-2101421544    -2101421544    0
-906262240    -1509996376    1
-906262240    -906262240    0
-1541216747    -1091031281    0
-1541216747    -1541216747    0
1096183731    39181980    1
1096183731    1096183731    0
132891378    1739975268    0
132891378    132891378    0
-1324238956    -1335547909    1
-1324238956    -1324238956    0
1168464564    -141766836    1
1168464564    1168464564    0
2037154951    -707288646    1
2037154951    2037154951    0
1933543165    -1522387534    1
1933543165    1933543165    0
-1946615395    164309907    0
-1946615395    -1946615395    0
1658349351    -2092434625    1
1658349351    1658349351    0
-526756474    -1100452004    1
-526756474    -526756474    0
1855843950    -172066978    1
1855843950    1855843950    0
-688458235    -1484363475    1
-688458235    -688458235    0
365110514    1429776688    0
365110514    365110514    0
1667649581    174615738    1
1667649581    1667649581    0
-236798301    1149756227    0
-236798301    -236798301    0
-1878148163    -2144853992    1
-1878148163    -1878148163    0
860805660    1115780839    0
860805660    860805660    0
-679573917    -1383546882    1
-679573917    -679573917    0
2022582155    2116370210    0
2022582155    2022582155    0
-934309601    655377119    0
-934309601    -934309601    0
2032990066    455709001    1
2032990066    2032990066    0
-19428385    -1164746329    1
-19428385    -19428385    0
-377916431    -169799620    0
-377916431    -377916431    0
-1295729397    -386518584    0
-1295729397    -1295729397    0
1545565291    -663194571    1
1545565291    1545565291    0
1746982436    499249443    1
1746982436    1746982436    0
239625675    381319096    0
239625675    239625675    0
-986656530    1165640416    0
-986656530    -986656530    0
-1198642364    -1465321085    1
-1198642364    -1198642364    0
-1250557038    1632824757    0
-1250557038    -1250557038    0
-1322655817    265006312    0
-1322655817    -1322655817    0
337059560    195051093    1
337059560    337059560    0
-1124439352    1493347187    0
-1124439352    -1124439352    0
-978983784    -20126457    0
-978983784    -978983784    0
313281321    -1272853797    1
313281321    313281321    0
-466299870    -758121661    1
-466299870    -466299870    0
739548874    1244933060    0
739548874    739548874    0
819827345    864027863    0
819827345    819827345    0
988489324    -978936373    1
988489324    988489324    0
-357737485    -1440745810    1
-357737485    -357737485    0
640090285    -447841395    1
640090285    640090285    0
1656609878    897935336    1
1656609878    1656609878    0
-1104051868    -1274214846    1
-1104051868    -1104051868    0
1162345615    13882146    1
1162345615    1162345615    0
801159102    -1213488834    1
801159102    801159102    0
1632083877    1731154084    0
1632083877    1632083877    0
-2078565911    1131953950    0
-2078565911    -2078565911    0
309341733    -1142066619    1
309341733    309341733    0
-511301641    735178985    0
-511301641    -511301641    0
-84009202    357567119    0
-84009202    -84009202    0
1790603478    1294340267    1
1790603478    1790603478    0
1859834938    2095653757    0
1859834938    1859834938    0
-284610970    -1357114872    1
-284610970    -284610970    0
-1055926491    395173106    0
